Latitude (decimal degrees):	52.546
Longitude (decimal degrees):	11.399
Elevation (m):	41
Radiation database:	PVGIS-SARAH2


Slope: 10 deg. 
Azimuth: -81 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200119:1011,106150.0,138.12,15.36,4.17,3.38,0.0
20200119:1111,107900.0,139.99,17.05,4.65,3.24,0.0
20200119:1211,116420.0,152.15,16.42,5.29,2.9,0.0
20200119:1311,98510.0,139.55,13.54,5.51,2.41,0.0
20200119:1411,36820.0,59.23,8.67,5.59,2.21,0.0
20200119:1511,0.0,0.0,0.0,5.41,2.14,0.0
20200119:1611,0.0,0.0,0.0,5.02,1.72,0.0
20200119:1711,0.0,0.0,0.0,4.54,1.59,0.0
20200119:1811,0.0,0.0,0.0,4.16,1.72,0.0
20200119:1911,0.0,0.0,0.0,4.25,1.86,0.0
20200119:2011,0.0,0.0,0.0,3.78,2.0,0.0
20200119:2111,0.0,0.0,0.0,3.25,1.72,0.0
20200119:2211,0.0,0.0,0.0,2.79,1.72,0.0
20200119:2311,0.0,0.0,0.0,2.37,1.93,0.0
20200120:0011,0.0,0.0,0.0,1.76,1.79,0.0
20200120:0111,0.0,0.0,0.0,1.06,1.79,0.0
20200120:0211,0.0,0.0,0.0,0.54,1.79,0.0
20200120:0311,0.0,0.0,0.0,0.03,1.79,0.0
20200120:0411,0.0,0.0,0.0,-0.54,2.0,0.0
20200120:0511,0.0,0.0,0.0,-0.88,1.86,0.0
20200120:0611,0.0,0.0,0.0,-0.86,1.79,0.0
20200120:0711,0.0,0.0,0.0,-0.39,1.72,0.0
20200120:0811,21880.0,39.04,6.02,0.24,1.66,0.0
20200120:0911,70270.0,96.76,11.7,1.67,1.45,0.0
20200120:1011,81520.0,109.11,15.55,2.93,1.66,0.0
20200120:1111,105180.0,136.83,17.26,4.06,1.72,0.0
20200120:1211,78490.0,106.24,16.64,4.66,2.41,0.0
20200120:1311,105740.0,153.22,13.76,4.84,2.34,0.0
20200120:1411,37440.0,71.06,8.89,4.91,2.07,0.0
20200120:1511,0.0,0.0,0.0,4.68,2.07,0.0
20200120:1611,0.0,0.0,0.0,4.12,2.21,0.0
20200120:1711,0.0,0.0,0.0,3.83,2.28,0.0
20200120:1811,0.0,0.0,0.0,3.63,2.28,0.0
20200120:1911,0.0,0.0,0.0,3.23,2.41,0.0
20200120:2011,0.0,0.0,0.0,2.84,2.48,0.0
20200120:2111,0.0,0.0,0.0,2.36,2.48,0.0
20200120:2211,0.0,0.0,0.0,1.87,2.48,0.0
20200120:2311,0.0,0.0,0.0,1.66,2.55,0.0
20200121:0011,0.0,0.0,0.0,1.35,2.69,0.0
20200121:0111,0.0,0.0,0.0,1.09,2.83,0.0
20200121:0211,0.0,0.0,0.0,0.9,2.9,0.0
20200121:0311,0.0,0.0,0.0,0.83,2.97,0.0
20200121:0411,0.0,0.0,0.0,0.65,3.03,0.0
20200121:0511,0.0,0.0,0.0,0.52,3.03,0.0
20200121:0611,0.0,0.0,0.0,0.41,3.03,0.0
20200121:0711,0.0,0.0,0.0,-0.01,3.1,0.0
20200121:0811,94460.0,136.9,6.19,0.13,3.03,0.0
20200121:0911,204230.0,261.12,11.88,1.06,3.03,0.0
20200121:1011,257060.0,320.84,15.76,2.31,3.03,0.0
20200121:1111,244650.0,308.56,17.47,3.43,3.31,0.0
20200121:1211,193600.0,257.19,16.86,4.19,3.24,0.0
20200121:1311,112990.0,174.46,13.99,4.65,3.03,0.0
20200121:1411,30530.0,71.7,9.12,4.57,2.83,0.0
20200121:1511,140.0,5.93,2.64,3.82,2.76,0.0
20200121:1611,0.0,0.0,0.0,2.84,2.83,0.0
20200121:1711,0.0,0.0,0.0,2.28,3.1,0.0
20200121:1811,0.0,0.0,0.0,1.91,3.1,0.0
20200121:1911,0.0,0.0,0.0,1.71,2.97,0.0
20200121:2011,0.0,0.0,0.0,1.51,2.83,0.0
20200121:2111,0.0,0.0,0.0,1.41,2.97,0.0
20200121:2211,0.0,0.0,0.0,1.36,2.97,0.0
20200121:2311,0.0,0.0,0.0,1.21,3.1,0.0
20200122:0011,0.0,0.0,0.0,1.34,3.24,0.0
20200122:0111,0.0,0.0,0.0,1.25,3.38,0.0
20200122:0211,0.0,0.0,0.0,1.36,3.45,0.0
20200122:0311,0.0,0.0,0.0,1.36,3.59,0.0
20200122:0411,0.0,0.0,0.0,1.42,3.59,0.0
20200122:0511,0.0,0.0,0.0,1.51,3.79,0.0
20200122:0611,0.0,0.0,0.0,1.69,3.86,0.0
20200122:0711,0.0,0.0,0.0,2.11,3.31,0.0
20200122:0811,13700.0,27.83,6.36,2.36,3.45,0.0
20200122:0911,36610.0,56.65,12.07,2.61,3.24,0.0
20200122:1011,35710.0,55.66,15.96,3.01,3.24,0.0
20200122:1111,20340.0,36.77,17.7,3.89,3.24,0.0
20200122:1211,24950.0,42.74,17.1,4.52,2.97,0.0
20200122:1311,76460.0,105.29,14.23,5.13,2.9,0.0
20200122:1411,36240.0,57.64,9.35,5.38,3.17,0.0
20200122:1511,130.0,5.93,2.87,5.48,2.69,0.0
20200122:1611,0.0,0.0,0.0,5.29,2.41,0.0
20200122:1711,0.0,0.0,0.0,5.05,2.14,0.0
20200122:1811,0.0,0.0,0.0,4.63,2.0,0.0
20200122:1911,0.0,0.0,0.0,4.42,1.86,0.0
20200122:2011,0.0,0.0,0.0,4.32,1.79,0.0
20200122:2111,0.0,0.0,0.0,4.32,1.79,0.0
20200122:2211,0.0,0.0,0.0,4.13,1.79,0.0
20200122:2311,0.0,0.0,0.0,4.0,1.79,0.0
20200123:0011,0.0,0.0,0.0,3.93,1.79,0.0
20200123:0111,0.0,0.0,0.0,3.84,1.79,0.0
20200123:0211,0.0,0.0,0.0,3.84,1.72,0.0
20200123:0311,0.0,0.0,0.0,3.71,1.66,0.0
20200123:0411,0.0,0.0,0.0,3.64,1.66,0.0
20200123:0511,0.0,0.0,0.0,3.53,1.59,0.0
20200123:0611,0.0,0.0,0.0,3.42,1.59,0.0
20200123:0711,0.0,0.0,0.0,3.05,1.59,0.0
20200123:0811,25520.0,44.3,6.53,3.0,1.52,0.0
20200123:0911,62390.0,87.8,12.26,3.59,1.52,0.0
20200123:1011,96910.0,127.4,16.18,4.3,1.66,0.0
20200123:1111,55520.0,79.51,17.93,4.5,1.45,0.0
20200123:1211,37040.0,57.64,17.34,4.47,1.45,0.0
20200123:1311,35420.0,55.66,14.47,4.4,1.59,0.0
20200123:1411,20290.0,36.77,9.59,4.27,1.72,0.0
20200123:1511,0.0,3.95,3.1,4.09,1.79,0.0
20200123:1611,0.0,0.0,0.0,3.78,1.31,0.0
20200123:1711,0.0,0.0,0.0,3.46,1.03,0.0
20200123:1811,0.0,0.0,0.0,3.01,0.9,0.0
20200123:1911,0.0,0.0,0.0,2.49,1.24,0.0
20200123:2011,0.0,0.0,0.0,1.92,1.31,0.0
20200123:2111,0.0,0.0,0.0,1.41,1.38,0.0
20200123:2211,0.0,0.0,0.0,1.14,1.38,0.0
20200123:2311,0.0,0.0,0.0,0.81,1.45,0.0
20200124:0011,0.0,0.0,0.0,0.43,1.45,0.0
20200124:0111,0.0,0.0,0.0,-0.02,1.38,0.0
20200124:0211,0.0,0.0,0.0,-1.07,1.31,0.0
20200124:0311,0.0,0.0,0.0,-1.49,1.31,0.0
20200124:0411,0.0,0.0,0.0,-1.59,1.38,0.0
20200124:0511,0.0,0.0,0.0,-1.8,1.45,0.0
20200124:0611,0.0,0.0,0.0,-1.96,1.52,0.0
20200124:0711,0.0,0.0,0.0,-2.16,1.86,0.0
20200124:0811,108050.0,152.23,6.71,-1.38,1.86,0.0
20200124:0911,208930.0,263.81,12.47,0.05,1.93,0.0
20200124:1011,70710.0,95.74,16.4,1.3,2.69,0.0
20200124:1111,46880.0,68.58,18.16,1.79,2.76,0.0
20200124:1211,29280.0,47.71,17.58,2.19,2.97,0.0
20200124:1311,25240.0,42.74,14.71,2.29,2.97,0.0
20200124:1411,8750.0,20.87,9.83,2.21,2.97,0.0
20200124:1511,0.0,3.95,3.34,1.75,2.34,0.0
20200124:1611,0.0,0.0,0.0,1.21,2.21,0.0
20200124:1711,0.0,0.0,0.0,0.89,2.21,0.0
20200124:1811,0.0,0.0,0.0,0.69,2.14,0.0
20200124:1911,0.0,0.0,0.0,-0.1,2.21,0.0
20200124:2011,0.0,0.0,0.0,-0.11,2.34,0.0
20200124:2111,0.0,0.0,0.0,-0.04,2.34,0.0
20200124:2211,0.0,0.0,0.0,-0.12,2.41,0.0
20200124:2311,0.0,0.0,0.0,-0.06,2.41,0.0
20200125:0011,0.0,0.0,0.0,-0.01,2.41,0.0
20200125:0111,0.0,0.0,0.0,-0.13,2.41,0.0
20200125:0211,0.0,0.0,0.0,-0.02,2.34,0.0
20200125:0311,0.0,0.0,0.0,-0.16,2.34,0.0
20200125:0411,0.0,0.0,0.0,-0.19,2.21,0.0
20200125:0511,0.0,0.0,0.0,-0.13,2.14,0.0
20200125:0611,0.0,0.0,0.0,-0.11,2.14,0.0
20200125:0711,0.0,0.0,0.0,-0.36,2.14,0.0
20200125:0811,28260.0,47.07,6.9,-0.05,2.0,0.0
20200125:0911,42030.0,62.61,12.67,0.46,2.0,0.0
20200125:1011,62600.0,86.47,16.62,1.05,2.07,0.0
20200125:1111,64140.0,88.45,18.4,1.7,1.93,0.0
20200125:1211,63910.0,88.45,17.83,2.38,1.72,0.0
20200125:1311,53390.0,76.53,14.96,2.86,1.52,0.0
20200125:1411,16610.0,31.8,10.08,2.93,1.31,0.0
20200125:1511,0.0,3.95,3.58,2.25,1.45,0.0
20200125:1611,0.0,0.0,0.0,1.39,1.59,0.0
20200125:1711,0.0,0.0,0.0,0.9,1.38,0.0
20200125:1811,0.0,0.0,0.0,0.45,1.45,0.0
20200125:1911,0.0,0.0,0.0,0.46,1.38,0.0
20200125:2011,0.0,0.0,0.0,0.23,1.45,0.0
20200125:2111,0.0,0.0,0.0,0.07,1.38,0.0
20200125:2211,0.0,0.0,0.0,-0.24,1.31,0.0
20200125:2311,0.0,0.0,0.0,-0.53,1.38,0.0
20200126:0011,0.0,0.0,0.0,-0.57,1.38,0.0
20200126:0111,0.0,0.0,0.0,-0.43,1.45,0.0
20200126:0211,0.0,0.0,0.0,-0.31,1.45,0.0
20200126:0311,0.0,0.0,0.0,-0.15,1.45,0.0
20200126:0411,0.0,0.0,0.0,-0.04,1.45,0.0
20200126:0511,0.0,0.0,0.0,0.09,1.38,0.0
20200126:0611,0.0,0.0,0.0,0.2,1.24,0.0
20200126:0711,0.0,0.0,0.0,0.02,1.38,0.0
20200126:0811,13120.0,26.83,7.1,0.04,1.24,0.0
20200126:0911,48220.0,70.18,12.89,1.16,1.1,0.0
20200126:1011,71210.0,96.73,16.86,1.99,1.31,0.0
20200126:1111,73310.0,99.39,18.65,2.92,1.52,0.0
20200126:1211,101160.0,131.95,18.08,3.55,1.45,0.0
20200126:1311,65290.0,90.97,15.22,3.92,1.45,0.0
20200126:1411,25000.0,42.74,10.33,3.9,1.45,0.0
20200126:1511,0.0,4.94,3.82,3.32,1.79,0.0
20200126:1611,0.0,0.0,0.0,2.29,2.0,0.0
20200126:1711,0.0,0.0,0.0,1.6,2.0,0.0
20200126:1811,0.0,0.0,0.0,1.2,1.93,0.0
20200126:1911,0.0,0.0,0.0,1.07,1.79,0.0
20200126:2011,0.0,0.0,0.0,0.94,1.93,0.0
20200126:2111,0.0,0.0,0.0,1.14,2.07,0.0
20200126:2211,0.0,0.0,0.0,1.25,2.14,0.0
20200126:2311,0.0,0.0,0.0,1.49,2.14,0.0
20200127:0011,0.0,0.0,0.0,1.25,2.21,0.0
20200127:0111,0.0,0.0,0.0,1.08,2.34,0.0
20200127:0211,0.0,0.0,0.0,1.07,2.41,0.0
20200127:0311,0.0,0.0,0.0,1.24,2.48,0.0
20200127:0411,0.0,0.0,0.0,1.53,2.62,0.0
20200127:0511,0.0,0.0,0.0,2.26,2.9,0.0
20200127:0611,0.0,0.0,0.0,2.88,2.97,0.0
20200127:0711,0.0,0.0,0.0,3.3,3.24,0.0
20200127:0811,4200.0,13.91,7.3,3.84,3.31,0.0
20200127:0911,35370.0,55.66,13.11,4.96,3.52,0.0
20200127:1011,110920.0,143.88,17.1,5.97,3.59,0.0
20200127:1111,61860.0,87.46,18.9,6.73,3.38,0.0
20200127:1211,84680.0,114.21,18.34,7.15,3.31,0.0
20200127:1311,87880.0,119.64,15.48,7.43,3.17,0.0
20200127:1411,41800.0,64.82,10.59,7.49,3.31,0.0
20200127:1511,1890.0,9.88,4.07,7.24,3.1,0.0
20200127:1611,0.0,0.0,0.0,6.84,3.03,0.0
20200127:1711,0.0,0.0,0.0,6.41,3.1,0.0
20200127:1811,0.0,0.0,0.0,6.08,3.1,0.0
20200127:1911,0.0,0.0,0.0,6.3,3.24,0.0
20200127:2011,0.0,0.0,0.0,6.16,3.24,0.0
20200127:2111,0.0,0.0,0.0,5.92,3.24,0.0
20200127:2211,0.0,0.0,0.0,5.78,3.17,0.0
20200127:2311,0.0,0.0,0.0,5.69,3.31,0.0
20200128:0011,0.0,0.0,0.0,5.57,3.52,0.0
20200128:0111,0.0,0.0,0.0,5.34,3.66,0.0
20200128:0211,0.0,0.0,0.0,5.06,3.72,0.0
20200128:0311,0.0,0.0,0.0,5.06,4.07,0.0
20200128:0411,0.0,0.0,0.0,5.26,4.48,0.0
20200128:0511,0.0,0.0,0.0,5.45,4.48,0.0
20200128:0611,0.0,0.0,0.0,5.64,4.21,0.0
20200128:0711,0.0,0.0,0.0,5.77,4.0,0.0
20200128:0811,58510.0,87.36,7.51,5.49,3.93,0.0
20200128:0911,129820.0,168.38,13.34,5.96,3.86,0.0
20200128:1011,127470.0,163.51,17.34,6.73,3.31,0.0
20200128:1111,80720.0,109.46,19.16,7.19,3.31,0.0
20200128:1211,48460.0,71.56,18.61,6.31,5.17,0.0
20200128:1311,25670.0,43.73,15.74,5.28,5.79,0.0
20200128:1411,46870.0,70.63,10.85,4.96,5.86,0.0
20200128:1511,1930.0,9.88,4.32,4.76,6.07,0.0
20200128:1611,0.0,0.0,0.0,4.13,6.0,0.0
20200128:1711,0.0,0.0,0.0,3.7,6.28,0.0
20200128:1811,0.0,0.0,0.0,3.49,6.83,0.0
20200128:1911,0.0,0.0,0.0,3.49,6.69,0.0
20200128:2011,0.0,0.0,0.0,3.16,6.62,0.0
20200128:2111,0.0,0.0,0.0,2.88,6.41,0.0
20200128:2211,0.0,0.0,0.0,2.83,6.21,0.0
20200128:2311,0.0,0.0,0.0,2.87,5.79,0.0
20200129:0011,0.0,0.0,0.0,2.76,5.31,0.0
20200129:0111,0.0,0.0,0.0,2.68,5.1,0.0
20200129:0211,0.0,0.0,0.0,2.73,4.9,0.0
20200129:0311,0.0,0.0,0.0,2.87,4.83,0.0
20200129:0411,0.0,0.0,0.0,2.99,4.83,0.0
20200129:0511,0.0,0.0,0.0,3.11,4.83,0.0
20200129:0611,0.0,0.0,0.0,3.36,4.9,0.0
20200129:0711,0.0,0.0,0.0,2.98,5.31,0.0
20200129:0811,44590.0,68.02,7.72,3.04,5.45,0.0
20200129:0911,91120.0,120.44,13.57,3.42,5.86,0.0
20200129:1011,71720.0,97.71,17.59,4.21,6.48,0.0
20200129:1111,26590.0,44.72,19.42,4.48,7.17,0.0
20200129:1211,41280.0,62.61,18.88,4.75,6.62,0.0
20200129:1311,68760.0,94.97,16.01,5.33,8.14,0.0
20200129:1411,16430.0,31.8,11.11,5.37,6.83,0.0
20200129:1511,530.0,6.92,4.57,4.96,5.79,0.0
20200129:1611,0.0,0.0,0.0,4.43,5.38,0.0
20200129:1711,0.0,0.0,0.0,4.16,5.59,0.0
20200129:1811,0.0,0.0,0.0,4.04,5.38,0.0
20200129:1911,0.0,0.0,0.0,3.69,5.03,0.0
20200129:2011,0.0,0.0,0.0,3.46,4.83,0.0
20200129:2111,0.0,0.0,0.0,3.15,4.76,0.0
20200129:2211,0.0,0.0,0.0,2.91,4.62,0.0
20200129:2311,0.0,0.0,0.0,2.64,4.41,0.0
20200130:0011,0.0,0.0,0.0,2.65,4.28,0.0
20200130:0111,0.0,0.0,0.0,2.79,4.28,0.0
20200130:0211,0.0,0.0,0.0,3.1,4.48,0.0
20200130:0311,0.0,0.0,0.0,3.51,4.83,0.0
20200130:0411,0.0,0.0,0.0,3.81,5.24,0.0
20200130:0511,0.0,0.0,0.0,3.95,5.72,0.0
20200130:0611,0.0,0.0,0.0,4.38,6.07,0.0
20200130:0711,0.0,0.0,0.0,5.09,5.93,0.0
20200130:0811,7930.0,19.88,7.94,5.45,5.86,0.0
20200130:0911,33630.0,53.67,13.81,5.83,5.79,0.0
20200130:1011,74490.0,101.68,17.85,6.18,5.79,0.0
20200130:1111,82080.0,110.45,19.69,6.44,5.66,0.0
20200130:1211,65390.0,91.44,19.15,6.77,5.45,0.0
20200130:1311,51660.0,75.53,16.29,7.01,5.17,0.0
20200130:1411,41030.0,63.52,11.38,7.33,4.62,0.0
20200130:1511,6480.0,17.79,4.83,7.34,3.93,0.0
20200130:1611,0.0,0.0,0.0,6.85,3.38,0.0
20200130:1711,0.0,0.0,0.0,6.49,3.38,0.0
20200130:1811,0.0,0.0,0.0,6.35,3.59,0.0
20200130:1911,0.0,0.0,0.0,6.07,4.21,0.0
20200130:2011,0.0,0.0,0.0,6.6,4.62,0.0
20200130:2111,0.0,0.0,0.0,7.52,4.97,0.0
20200130:2211,0.0,0.0,0.0,7.95,5.24,0.0
20200130:2311,0.0,0.0,0.0,8.59,5.72,0.0
20200131:0011,0.0,0.0,0.0,9.25,6.0,0.0
20200131:0111,0.0,0.0,0.0,9.9,6.21,0.0
20200131:0211,0.0,0.0,0.0,10.49,6.76,0.0
20200131:0311,0.0,0.0,0.0,10.58,7.38,0.0
20200131:0411,0.0,0.0,0.0,10.31,6.55,0.0
20200131:0511,0.0,0.0,0.0,9.94,5.93,0.0
20200131:0611,0.0,0.0,0.0,9.5,5.72,0.0
20200131:0711,0.0,0.0,0.0,9.68,5.52,0.0
20200131:0811,91870.0,131.6,8.17,9.43,5.31,0.0
20200131:0911,175030.0,224.62,14.05,9.28,5.1,0.0
20200131:1011,141230.0,180.79,18.11,9.53,5.17,0.0
20200131:1111,190380.0,238.95,19.97,9.69,5.24,0.0
20200131:1211,67850.0,95.41,19.43,9.69,5.03,0.0
20200131:1311,134010.0,184.0,16.56,9.61,5.1,0.0
20200131:1411,47400.0,71.92,11.65,9.23,4.48,0.0
20200131:1511,9000.0,21.74,5.09,9.03,4.14,0.0
20200131:1611,0.0,0.0,0.0,8.98,4.21,0.0
20200131:1711,0.0,0.0,0.0,8.91,4.34,0.0
20200131:1811,0.0,0.0,0.0,9.08,4.48,0.0
20200131:1911,0.0,0.0,0.0,10.38,5.1,0.0
20200131:2011,0.0,0.0,0.0,10.65,5.03,0.0
20200131:2111,0.0,0.0,0.0,10.76,4.62,0.0
20200131:2211,0.0,0.0,0.0,10.92,4.48,0.0
20200131:2311,0.0,0.0,0.0,11.02,4.48,0.0
20200201:0011,0.0,0.0,0.0,11.23,4.55,0.0
20200201:0111,0.0,0.0,0.0,11.25,4.76,0.0
20200201:0211,0.0,0.0,0.0,11.13,4.76,0.0
20200201:0311,0.0,0.0,0.0,10.99,4.62,0.0
20200201:0411,0.0,0.0,0.0,10.91,4.55,0.0
20200201:0511,0.0,0.0,0.0,10.85,4.69,0.0
20200201:0611,0.0,0.0,0.0,10.97,4.76,0.0
20200201:0711,0.0,0.0,0.0,11.29,4.76,0.0
20200201:0811,42340.0,66.99,8.4,11.33,4.69,0.0
20200201:0911,85770.0,117.81,14.3,11.11,4.62,0.0
20200201:1011,57410.0,83.48,18.38,10.58,4.48,0.0
20200201:1111,55720.0,81.5,20.25,10.58,4.14,0.0
20200201:1211,31200.0,51.68,19.72,10.68,4.0,0.0
20200201:1311,48200.0,72.55,16.85,10.7,3.93,0.0
20200201:1411,29600.0,49.69,11.92,10.84,4.21,0.0
20200201:1511,2340.0,10.87,5.35,10.8,4.55,0.0
20200201:1611,0.0,0.0,0.0,10.08,5.38,0.0
20200201:1711,0.0,0.0,0.0,9.58,5.03,0.0
20200201:1811,0.0,0.0,0.0,9.14,5.59,0.0
20200201:1911,0.0,0.0,0.0,9.23,6.0,0.0
20200201:2011,0.0,0.0,0.0,8.75,5.59,0.0
20200201:2111,0.0,0.0,0.0,8.27,5.38,0.0
20200201:2211,0.0,0.0,0.0,7.92,5.59,0.0
20200201:2311,0.0,0.0,0.0,7.64,5.79,0.0
20200202:0011,0.0,0.0,0.0,7.44,6.07,0.0
20200202:0111,0.0,0.0,0.0,7.35,6.21,0.0
20200202:0211,0.0,0.0,0.0,7.74,6.41,0.0
20200202:0311,0.0,0.0,0.0,7.75,6.41,0.0
20200202:0411,0.0,0.0,0.0,7.71,6.34,0.0
20200202:0511,0.0,0.0,0.0,7.66,6.0,0.0
20200202:0611,0.0,0.0,0.0,7.62,5.52,0.0
20200202:0711,0.0,0.0,0.0,7.94,5.52,0.0
20200202:0811,42180.0,65.59,8.64,7.77,5.03,0.0
20200202:0911,93350.0,124.87,14.56,7.64,4.97,0.0
20200202:1011,42340.0,64.6,18.65,7.45,4.62,0.0
20200202:1111,34920.0,55.66,20.53,7.62,4.21,0.0
20200202:1211,58320.0,83.48,20.01,7.25,3.79,0.0
20200202:1311,60190.0,85.47,17.13,6.61,3.45,0.0
20200202:1411,35960.0,56.65,12.2,6.2,2.9,0.0
20200202:1511,6540.0,17.79,5.62,5.82,2.28,0.0
20200202:1611,0.0,0.0,0.0,5.35,1.66,0.0
20200202:1711,0.0,0.0,0.0,5.13,1.66,0.0
20200202:1811,0.0,0.0,0.0,4.96,1.52,0.0
20200202:1911,0.0,0.0,0.0,5.36,1.59,0.0
20200202:2011,0.0,0.0,0.0,5.44,1.45,0.0
20200202:2111,0.0,0.0,0.0,5.52,1.66,0.0
20200202:2211,0.0,0.0,0.0,5.49,2.0,0.0
20200202:2311,0.0,0.0,0.0,5.46,2.21,0.0
20200203:0011,0.0,0.0,0.0,5.54,2.41,0.0
20200203:0111,0.0,0.0,0.0,5.96,2.9,0.0
20200203:0211,0.0,0.0,0.0,6.36,3.45,0.0
20200203:0311,0.0,0.0,0.0,7.08,4.0,0.0
20200203:0411,0.0,0.0,0.0,7.47,4.0,0.0
20200203:0511,0.0,0.0,0.0,7.84,4.48,0.0
20200203:0611,0.0,0.0,0.0,7.94,5.72,0.0
20200203:0711,0.0,0.0,0.0,7.13,4.14,0.0
20200203:0811,1910.0,9.94,8.88,7.41,4.28,0.0
20200203:0911,154760.0,197.45,14.82,7.86,4.48,0.0
20200203:1011,123030.0,158.72,18.93,8.5,4.28,0.0
20200203:1111,43620.0,66.59,20.82,9.11,3.93,0.0
20200203:1211,144530.0,185.15,20.3,9.54,4.28,0.0
20200203:1311,94220.0,126.52,17.42,9.03,6.21,0.0
20200203:1411,69260.0,101.7,12.48,9.14,5.38,0.0
20200203:1511,20440.0,37.56,5.89,8.77,5.03,0.0
20200203:1611,0.0,0.0,0.0,8.22,4.62,0.0
20200203:1711,0.0,0.0,0.0,8.03,4.48,0.0
20200203:1811,0.0,0.0,0.0,7.9,4.41,0.0
20200203:1911,0.0,0.0,0.0,7.46,4.14,0.0
20200203:2011,0.0,0.0,0.0,7.26,3.72,0.0
20200203:2111,0.0,0.0,0.0,7.02,3.17,0.0
20200203:2211,0.0,0.0,0.0,6.67,2.83,0.0
20200203:2311,0.0,0.0,0.0,6.24,2.41,0.0
20200204:0011,0.0,0.0,0.0,5.74,2.14,0.0
20200204:0111,0.0,0.0,0.0,5.38,2.28,0.0
20200204:0211,0.0,0.0,0.0,5.08,2.34,0.0
20200204:0311,0.0,0.0,0.0,4.77,2.41,0.0
20200204:0411,0.0,0.0,0.0,4.43,2.83,0.0
20200204:0511,0.0,0.0,0.0,3.79,3.59,0.0
20200204:0611,0.0,0.0,0.0,3.19,3.93,0.0
20200204:0711,0.0,0.0,0.0,3.01,4.21,0.0
20200204:0811,113480.0,152.49,9.13,2.97,4.34,0.0
20200204:0911,192960.0,238.26,15.09,3.75,4.41,0.0
20200204:1011,140380.0,175.49,19.21,4.46,4.48,0.0
20200204:1111,108310.0,139.65,21.12,5.34,4.69,0.0
20200204:1211,272080.0,343.42,20.6,5.71,4.76,0.0
20200204:1311,160060.0,212.51,17.72,5.54,5.1,0.0
20200204:1411,5980.0,16.9,12.76,5.56,5.24,0.0
20200204:1511,15590.0,30.64,6.16,4.92,5.24,0.0
20200204:1611,0.0,0.0,0.0,4.51,4.83,0.0
20200204:1711,0.0,0.0,0.0,4.32,4.62,0.0
20200204:1811,0.0,0.0,0.0,4.26,4.62,0.0
20200204:1911,0.0,0.0,0.0,4.33,5.31,0.0
20200204:2011,0.0,0.0,0.0,4.29,5.31,0.0
20200204:2111,0.0,0.0,0.0,4.21,5.38,0.0
20200204:2211,0.0,0.0,0.0,3.83,5.38,0.0
20200204:2311,0.0,0.0,0.0,3.4,5.38,0.0
20200205:0011,0.0,0.0,0.0,3.16,5.45,0.0
20200205:0111,0.0,0.0,0.0,2.87,5.38,0.0
20200205:0211,0.0,0.0,0.0,2.59,5.24,0.0
20200205:0311,0.0,0.0,0.0,2.56,5.1,0.0
20200205:0411,0.0,0.0,0.0,2.55,4.76,0.0
20200205:0511,0.0,0.0,0.0,2.36,4.28,0.0
20200205:0611,0.0,0.0,0.0,2.25,3.86,0.0
20200205:0711,0.0,0.0,0.0,1.95,3.1,0.0
20200205:0811,116250.0,154.63,9.38,1.82,2.48,0.0
20200205:0911,161820.0,200.5,15.36,2.2,2.83,0.0
20200205:1011,279970.0,335.67,19.5,2.82,2.9,0.0
20200205:1111,286480.0,345.71,21.42,3.64,2.76,0.0
20200205:1211,265240.0,329.92,20.9,3.88,2.83,0.0
20200205:1311,187220.0,260.89,18.01,4.32,2.9,0.0
20200205:1411,73410.0,133.52,13.05,4.39,2.83,0.0
20200205:1511,14910.0,29.65,6.43,4.07,2.69,0.0
20200205:1611,0.0,0.0,0.0,3.09,2.62,0.0
20200205:1711,0.0,0.0,0.0,2.25,2.9,0.0
20200205:1811,0.0,0.0,0.0,1.72,3.1,0.0
20200205:1911,0.0,0.0,0.0,1.63,3.17,0.0
20200205:2011,0.0,0.0,0.0,1.81,3.17,0.0
20200205:2111,0.0,0.0,0.0,2.06,3.31,0.0
20200205:2211,0.0,0.0,0.0,2.28,3.38,0.0
20200205:2311,0.0,0.0,0.0,2.39,3.38,0.0
20200206:0011,0.0,0.0,0.0,2.63,3.52,0.0
20200206:0111,0.0,0.0,0.0,2.52,3.66,0.0
20200206:0211,0.0,0.0,0.0,2.5,3.59,0.0
20200206:0311,0.0,0.0,0.0,2.37,3.59,0.0
20200206:0411,0.0,0.0,0.0,2.27,3.59,0.0
20200206:0511,0.0,0.0,0.0,2.38,3.72,0.0
20200206:0611,0.0,0.0,0.0,2.44,3.66,0.0
20200206:0711,0.0,0.0,0.0,3.17,3.79,0.0
20200206:0811,71500.0,100.01,9.64,3.53,3.59,0.0
20200206:0911,59620.0,84.0,15.64,3.96,3.31,0.0
20200206:1011,137440.0,172.1,19.79,4.34,3.66,0.0
20200206:1111,177610.0,217.69,21.72,4.57,3.72,0.0
20200206:1211,265410.0,329.95,21.21,5.14,3.93,0.0
20200206:1311,145050.0,187.07,18.31,5.46,3.86,0.0
20200206:1411,63660.0,90.5,13.34,5.68,4.21,0.0
20200206:1511,25420.0,43.49,6.71,5.54,3.59,0.0
20200206:1611,0.0,0.0,0.0,5.27,3.31,0.0
20200206:1711,0.0,0.0,0.0,5.13,3.24,0.0
20200206:1811,0.0,0.0,0.0,4.9,3.03,0.0
